CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,LAT_DEC,LON_DEC
19,Nuevo León,44,Sabinas Hidalgo,26.498369,-100.181147
19,Nuevo León,45,Salinas Victoria,25.959567,-100.291506
19,Nuevo León,46,San Nicolás de los Garza,25.755253,-100.289586
19,Nuevo León,49,Santiago,25.4271,-100.153011
19,Nuevo León,50,Vallecillo,26.659631,-99.986633
19,Nuevo León,51,Villaldama,26.498225,-100.424561
20,Oaxaca,1,Abejones,17.435752,-96.608174
20,Oaxaca,2,Acatlán de Pérez Figueroa,18.538563,-96.60761
20,Oaxaca,3,Asunción Cacalotepec,17.035264,-95.956562
20,Oaxaca,4,Asunción Cuyotepeji,17.930901,-97.674353
20,Oaxaca,5,Asunción Ixtaltepec,16.50384,-95.057045
20,Oaxaca,6,Asunción Nochixtlán,17.458936,-97.225199
20,Oaxaca,7,Asunción Ocotlán,16.759179,-96.721326
20,Oaxaca,8,Asunción Tlacolulita,16.300263,-95.726305
20,Oaxaca,9,Ayotzintepec,17.676709,-96.133271
20,Oaxaca,10,El Barrio de la Soledad,16.803935,-95.11219
20,Oaxaca,11,Calihualá,17.532858,-98.278376
20,Oaxaca,12,Candelaria Loxicha,15.926334,-96.491919
20,Oaxaca,13,Ciénega de Zimatlán,16.897088,-96.766618
20,Oaxaca,14,Ciudad Ixtepec,16.567698,-95.098713
20,Oaxaca,15,Coatecas Altas,16.536759,-96.664981
20,Oaxaca,16,Coicoyán de las Flores,17.272898,-98.276094
20,Oaxaca,17,La Compañía,16.55823,-96.81998
20,Oaxaca,18,Concepción Buenavista,17.878533,-97.400233
20,Oaxaca,19,Concepción Pápalo,17.841365,-96.88136
20,Oaxaca,20,Constancia del Rosario,17.037822,-97.941458
20,Oaxaca,21,Cosolapa,18.601787,-96.682386
20,Oaxaca,22,Cosoltepec,18.141977,-97.790672
20,Oaxaca,23,Cuilápam de Guerrero,16.996001,-96.780591
20,Oaxaca,24,Cuyamecalco Villa de Zaragoza,17.965083,-96.831376
20,Oaxaca,25,Chahuites,16.287609,-94.195824
20,Oaxaca,26,Chalcatongo de Hidalgo,17.032029,-97.570989
20,Oaxaca,27,Chiquihuitlán de Benito Juárez,17.995439,-96.745448
20,Oaxaca,28,Heroica Ciudad de Ejutla de Crespo,16.564276,-96.731901
20,Oaxaca,29,Eloxochitlán de Flores Magón,18.176881,-96.876091
20,Oaxaca,30,El Espinal,16.48571,-95.042836
20,Oaxaca,31,Tamazulápam del Espíritu Santo,17.054436,-96.065106
20,Oaxaca,32,Fresnillo de Trujano,17.908013,-98.136301
20,Oaxaca,33,Guadalupe Etla,17.171637,-96.810576
20,Oaxaca,34,Guadalupe de Ramírez,17.756051,-98.164394
20,Oaxaca,35,Guelatao de Juárez,17.318173,-96.493683
20,Oaxaca,36,Guevea de Humboldt,16.792614,-95.368056
20,Oaxaca,37,Mesones Hidalgo,16.915356,-97.966546
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,17.806837,-97.776236
20,Oaxaca,40,Huautepec,18.101978,-96.797299
20,Oaxaca,41,Huautla de Jiménez,18.130377,-96.846162
20,Oaxaca,42,Ixtlán de Juárez,17.331529,-96.487802
20,Oaxaca,43,Heroica Ciudad de Juchitán de Zaragoza,16.433308,-95.021633
20,Oaxaca,44,Loma Bonita,18.109871,-95.879976
20,Oaxaca,45,Magdalena Apasco,17.242063,-96.821091
20,Oaxaca,46,Magdalena Jaltepec,17.323621,-97.221277
20,Oaxaca,47,Santa Magdalena Jicotlán,17.807017,-97.470653
20,Oaxaca,48,Magdalena Mixtepec,16.896112,-96.907728
20,Oaxaca,49,Magdalena Ocotlán,16.709455,-96.712365
20,Oaxaca,50,Magdalena Peñasco,17.236252,-97.551539
20,Oaxaca,51,Magdalena Teitipac,16.906621,-96.558739
20,Oaxaca,52,Magdalena Tequisistlán,16.398917,-95.602909
20,Oaxaca,53,Magdalena Tlacotepec,16.503966,-95.203306
20,Oaxaca,54,Magdalena Zahuatlán,17.388426,-97.229021
20,Oaxaca,55,Mariscala de Juárez,17.860506,-98.141621
20,Oaxaca,56,Mártires de Tacubaya,16.537986,-98.250913
20,Oaxaca,57,Matías Romero Avendaño,16.877889,-95.042149
20,Oaxaca,58,Mazatlán Villa de Flores,18.032564,-96.913721
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,16.328478,-96.596524
20,Oaxaca,60,Mixistlán de la Reforma,17.146838,-96.112028
20,Oaxaca,61,Monjas,16.367186,-96.63677
20,Oaxaca,62,Natividad,17.296876,-96.433294
20,Oaxaca,63,Nazareno Etla,17.17799,-96.824002
20,Oaxaca,64,Nejapa de Madero,16.608181,-95.98045
20,Oaxaca,65,Ixpantepec Nieves,17.506686,-98.044862
20,Oaxaca,66,Santiago Niltepec,16.562093,-94.613004
20,Oaxaca,67,Oaxaca de Juárez,17.059993,-96.72545
20,Oaxaca,68,Ocotlán de Morelos,16.791641,-96.675064
20,Oaxaca,69,La Pe,16.629959,-96.799658
20,Oaxaca,70,Pinotepa de Don Luis,16.428442,-97.977435
20,Oaxaca,71,Pluma Hidalgo,15.925846,-96.419443
20,Oaxaca,72,San José del Progreso,16.685128,-96.685529
20,Oaxaca,73,Putla Villa de Guerrero,17.026205,-97.928153
20,Oaxaca,74,Santa Catarina Quioquitani,16.315654,-96.284965
20,Oaxaca,75,Reforma de Pineda,16.399319,-94.458434
20,Oaxaca,76,La Reforma,16.623315,-97.844498
20,Oaxaca,77,Reyes Etla,17.205556,-96.810093
20,Oaxaca,78,Rojas de Cuauhtémoc,17.008284,-96.618646
20,Oaxaca,79,Salina Cruz,16.175885,-95.192159
20,Oaxaca,80,San Agustín Amatengo,16.509943,-96.789325
20,Oaxaca,81,San Agustín Atenango,17.611699,-98.015183
20,Oaxaca,82,San Agustín Chayuco,16.402382,-97.807518
20,Oaxaca,83,San Agustín de las Juntas,17.01166,-96.711441
20,Oaxaca,84,San Agustín Etla,17.189083,-96.764424
20,Oaxaca,85,San Agustín Loxicha,16.016609,-96.616764
20,Oaxaca,86,San Agustín Tlacotepec,17.203684,-97.5179
20,Oaxaca,87,San Agustín Yatareni,17.081212,-96.668117
20,Oaxaca,88,San Andrés Cabecera Nueva,16.888416,-97.68099
20,Oaxaca,89,San Andrés Dinicuiti,17.688115,-97.726751
20,Oaxaca,90,San Andrés Huaxpaltepec,16.329046,-97.916349
20,Oaxaca,91,San Andrés Huayápam,17.102543,-96.666239
20,Oaxaca,92,San Andrés Ixtlahuaca,17.070874,-96.825177
20,Oaxaca,93,San Andrés Lagunas,17.574427,-97.522746
20,Oaxaca,94,San Andrés Nuxiño,17.238358,-97.105271
20,Oaxaca,95,San Andrés Paxtlán,16.215636,-96.50758
20,Oaxaca,96,San Andrés Sinaxtla,17.468502,-97.283811
20,Oaxaca,97,San Andrés Solaga,17.271028,-96.236895
20,Oaxaca,98,San Andrés Teotilálpam,17.954131,-96.656588
20,Oaxaca,99,San Andrés Tepetlapa,17.665833,-98.391687
20,Oaxaca,100,San Andrés Yaá,17.292578,-96.153616
20,Oaxaca,101,San Andrés Zabache,16.600149,-96.857736
20,Oaxaca,102,San Andrés Zautla,17.186388,-96.86349
20,Oaxaca,103,San Antonino Castillo Velasco,16.803228,-96.68464
20,Oaxaca,104,San Antonino el Alto,16.815701,-97.029374
20,Oaxaca,105,San Antonino Monte Verde,17.533614,-97.720629
20,Oaxaca,106,San Antonio Acutla,17.74403,-97.500305
20,Oaxaca,107,San Antonio de la Cal,17.031313,-96.699284
20,Oaxaca,108,San Antonio Huitepec,16.927331,-97.147422
20,Oaxaca,109,San Antonio Nanahuatípam,18.130299,-97.123645
20,Oaxaca,110,San Antonio Sinicahua,17.151574,-97.567959
20,Oaxaca,111,San Antonio Tepetlapa,16.542361,-98.066226
20,Oaxaca,112,San Baltazar Chichicápam,16.762097,-96.489681
20,Oaxaca,113,San Baltazar Loxicha,16.0733,-96.790321
20,Oaxaca,114,San Baltazar Yatzachi el Bajo,17.228157,-96.219811
20,Oaxaca,115,San Bartolo Coyotepec,16.958281,-96.70765
20,Oaxaca,116,San Bartolomé Ayautla,18.0318,-96.671509
20,Oaxaca,117,San Bartolomé Loxicha,15.97039,-96.711016
20,Oaxaca,118,San Bartolomé Quialana,16.901888,-96.501206
20,Oaxaca,119,San Bartolomé Yucuañe,17.242547,-97.447929
20,Oaxaca,120,San Bartolomé Zoogocho,17.240789,-96.243051
20,Oaxaca,121,San Bartolo Soyaltepec,17.590641,-97.308935
20,Oaxaca,122,San Bartolo Yautepec,16.430741,-95.973112
20,Oaxaca,123,San Bernardo Mixtepec,16.824661,-96.898666
20,Oaxaca,124,San Blas Atempa,16.326322,-95.227546
20,Oaxaca,125,San Carlos Yautepec,16.500607,-96.106704
20,Oaxaca,126,San Cristóbal Amatlán,16.318408,-96.410016
20,Oaxaca,127,San Cristóbal Amoltepec,17.284533,-97.569853
20,Oaxaca,128,San Cristóbal Lachirioag,17.335972,-96.165047
20,Oaxaca,129,San Cristóbal Suchixtlahuaca,17.727554,-97.366656
20,Oaxaca,130,San Dionisio del Mar,16.320539,-94.757003
20,Oaxaca,131,San Dionisio Ocotepec,16.797754,-96.396037
20,Oaxaca,132,San Dionisio Ocotlán,16.746444,-96.680835
20,Oaxaca,133,San Esteban Atatlahuca,17.066549,-97.677769
20,Oaxaca,134,San Felipe Jalapa de Díaz,18.071283,-96.536115
20,Oaxaca,135,San Felipe Tejalápam,17.111401,-96.853258
20,Oaxaca,136,San Felipe Usila,17.879395,-96.528363
20,Oaxaca,137,San Francisco Cahuacuá,16.893563,-97.305594
20,Oaxaca,138,San Francisco Cajonos,17.172094,-96.251464
20,Oaxaca,139,San Francisco Chapulapa,17.940951,-96.754408
20,Oaxaca,140,San Francisco Chindúa,17.428581,-97.312791
20,Oaxaca,141,San Francisco del Mar,16.233446,-94.632276
20,Oaxaca,142,San Francisco Huehuetlán,18.197594,-96.947821
20,Oaxaca,143,San Francisco Ixhuatán,16.352357,-94.483828
20,Oaxaca,144,San Francisco Jaltepetongo,17.385714,-97.262854
20,Oaxaca,145,San Francisco Lachigoló,17.011407,-96.598516
20,Oaxaca,146,San Francisco Logueche,16.352279,-96.377979
20,Oaxaca,147,San Francisco Nuxaño,17.380833,-97.343951
20,Oaxaca,148,San Francisco Ozolotepec,16.100539,-96.220682
20,Oaxaca,149,San Francisco Sola,16.514966,-96.9744
20,Oaxaca,150,San Francisco Telixtlahuaca,17.296596,-96.904413
20,Oaxaca,151,San Francisco Teopan,17.851128,-97.492531
20,Oaxaca,152,San Francisco Tlapancingo,17.484124,-98.268909
20,Oaxaca,153,San Gabriel Mixtepec,16.094423,-97.079499
20,Oaxaca,154,San Ildefonso Amatlán,16.334095,-96.491556
20,Oaxaca,155,San Ildefonso Sola,16.519812,-96.983668
20,Oaxaca,156,San Ildefonso Villa Alta,17.339011,-96.153014
20,Oaxaca,157,San Jacinto Amilpas,17.100807,-96.762562
20,Oaxaca,158,San Jacinto Tlacotepec,16.520368,-97.385998
20,Oaxaca,159,San Jerónimo Coatlán,16.232721,-96.869294
20,Oaxaca,160,San Jerónimo Silacayoapilla,17.80963,-97.845933
20,Oaxaca,161,San Jerónimo Sosola,17.366559,-97.032614
20,Oaxaca,162,San Jerónimo Taviche,16.713679,-96.594263
20,Oaxaca,163,San Jerónimo Tecóatl,18.166914,-96.9132
20,Oaxaca,164,San Jorge Nuchita,17.655954,-98.10613
20,Oaxaca,165,San José Ayuquila,17.941788,-97.969274
20,Oaxaca,166,San José Chiltepec,17.945353,-96.170537
20,Oaxaca,167,San José del Peñasco,16.316059,-96.501381
20,Oaxaca,168,San José Estancia Grande,16.365203,-98.251286
20,Oaxaca,169,San José Independencia,18.239824,-96.646128
20,Oaxaca,170,San José Lachiguiri,16.378776,-96.336433
20,Oaxaca,171,San José Tenango,18.150762,-96.717209
20,Oaxaca,172,San Juan Achiutla,17.344245,-97.508873
20,Oaxaca,173,San Juan Atepec,17.426393,-96.539133
20,Oaxaca,174,Ánimas Trujano,16.988882,-96.713196
20,Oaxaca,175,San Juan Bautista Atatlahuca,17.531096,-96.829941
20,Oaxaca,176,San Juan Bautista Coixtlahuaca,17.724643,-97.323823
20,Oaxaca,177,San Juan Bautista Cuicatlán,17.801548,-96.959567
20,Oaxaca,178,San Juan Bautista Guelache,17.226545,-96.778505
20,Oaxaca,179,San Juan Bautista Jayacatlán,17.423504,-96.822571
20,Oaxaca,180,San Juan Bautista Lo de Soto,16.511515,-98.346803
20,Oaxaca,181,San Juan Bautista Suchitepec,17.972718,-97.65982
20,Oaxaca,182,San Juan Bautista Tlacoatzintepec,17.859441,-96.587088
20,Oaxaca,183,San Juan Bautista Tlachichilco,17.622548,-98.343993
20,Oaxaca,184,San Juan Bautista Tuxtepec,18.081165,-96.118482
20,Oaxaca,185,San Juan Cacahuatepec,16.613734,-98.156092
20,Oaxaca,186,San Juan Cieneguilla,17.851659,-98.280764
20,Oaxaca,187,San Juan Coatzóspam,18.0497,-96.763325
20,Oaxaca,188,San Juan Colorado,16.459666,-97.953989
20,Oaxaca,189,San Juan Comaltepec,17.33818,-95.976846
20,Oaxaca,190,San Juan Cotzocón,17.164002,-95.78231
20,Oaxaca,191,San Juan Chicomezúchil,17.288975,-96.494917
20,Oaxaca,192,San Juan Chilateca,16.828518,-96.672011
20,Oaxaca,193,San Juan del Estado,17.273528,-96.799273
20,Oaxaca,195,San Juan Diuxi,17.281509,-97.374243
20,Oaxaca,196,San Juan Evangelista Analco,17.405827,-96.53795
20,Oaxaca,197,San Juan Guelavía,16.956763,-96.545832
20,Oaxaca,198,San Juan Guichicovi,16.962829,-95.095094
20,Oaxaca,199,San Juan Ihualtepec,17.739842,-98.288846
20,Oaxaca,200,San Juan Juquila Mixes,16.935633,-95.918818
20,Oaxaca,201,San Juan Juquila Vijanos,17.353813,-96.304015
20,Oaxaca,202,San Juan Lachao,16.158538,-97.125108
20,Oaxaca,203,San Juan Lachigalla,16.591718,-96.54884
20,Oaxaca,204,San Juan Lajarcia,16.508444,-95.925591
20,Oaxaca,205,San Juan Lalana,17.470891,-95.879883
20,Oaxaca,206,San Juan de los Cués,18.046927,-97.059664
20,Oaxaca,207,San Juan Mazatlán,17.031124,-95.446467
20,Oaxaca,208,San Juan Mixtepec,17.305726,-97.831447
20,Oaxaca,210,San Juan Ñumí,17.398289,-97.706421
20,Oaxaca,211,San Juan Ozolotepec,16.133008,-96.259293
20,Oaxaca,212,San Juan Petlapa,17.469302,-96.036834
20,Oaxaca,213,San Juan Quiahije,16.301878,-97.316846
20,Oaxaca,214,San Juan Quiotepec,17.600763,-96.588162
20,Oaxaca,215,San Juan Sayultepec,17.453482,-97.284741
20,Oaxaca,216,San Juan Tabaá,17.30503,-96.206992
20,Oaxaca,217,San Juan Tamazola,17.160439,-97.226883
20,Oaxaca,218,San Juan Teita,17.095262,-97.414313
20,Oaxaca,219,San Juan Teitipac,16.934399,-96.608509
20,Oaxaca,220,San Juan Tepeuxila,17.722881,-96.841103
20,Oaxaca,221,San Juan Teposcolula,17.550645,-97.424684
20,Oaxaca,222,San Juan Yaeé,17.429087,-96.283846
20,Oaxaca,223,San Juan Yatzona,17.402424,-96.169244
20,Oaxaca,224,San Juan Yucuita,17.512253,-97.270358
20,Oaxaca,225,San Lorenzo,16.394262,-97.874836
20,Oaxaca,226,San Lorenzo Albarradas,16.907226,-96.259648
20,Oaxaca,227,San Lorenzo Cacaotepec,17.129359,-96.801996
20,Oaxaca,228,San Lorenzo Cuaunecuiltitla,18.206453,-96.913057
20,Oaxaca,229,San Lorenzo Texmelúcan,16.585491,-97.198974
20,Oaxaca,230,San Lorenzo Victoria,17.668356,-98.120274
20,Oaxaca,231,San Lucas Camotlán,16.943163,-95.713144
20,Oaxaca,232,San Lucas Ojitlán,18.057503,-96.397763
20,Oaxaca,233,San Lucas Quiaviní,16.894802,-96.468094
20,Oaxaca,234,San Lucas Zoquiápam,18.13616,-96.906429
20,Oaxaca,235,San Luis Amatlán,16.389468,-96.497115
20,Oaxaca,236,San Marcial Ozolotepec,16.089257,-96.405892
20,Oaxaca,237,San Marcos Arteaga,17.719603,-97.861138
20,Oaxaca,238,San Martín de los Cansecos,16.656476,-96.729005
20,Oaxaca,239,San Martín Huamelúlpam,17.397404,-97.602352
20,Oaxaca,240,San Martín Itunyoso,17.229019,-97.881477
20,Oaxaca,241,San Martín Lachilá,16.610864,-96.849372
20,Oaxaca,242,San Martín Peras,17.360511,-98.238444
20,Oaxaca,243,San Martín Tilcajete,16.858948,-96.695571
20,Oaxaca,244,San Martín Toxpalan,18.100724,-97.059027
20,Oaxaca,245,San Martín Zacatepec,17.807946,-98.060864
20,Oaxaca,246,San Mateo Cajonos,17.161776,-96.208976
20,Oaxaca,247,Capulálpam de Méndez,17.306421,-96.44598
20,Oaxaca,248,San Mateo del Mar,16.2097,-94.981892
20,Oaxaca,249,San Mateo Yoloxochitlán,18.143675,-96.868415
20,Oaxaca,250,San Mateo Etlatongo,17.414836,-97.27174
20,Oaxaca,251,San Mateo Nejápam,17.655588,-98.416994
20,Oaxaca,252,San Mateo Peñasco,17.150794,-97.533645
20,Oaxaca,253,San Mateo Piñas,15.999508,-96.335189
20,Oaxaca,254,San Mateo Río Hondo,16.14423,-96.448448
20,Oaxaca,255,San Mateo Sindihui,17.004233,-97.351233
20,Oaxaca,256,San Mateo Tlapiltepec,17.810589,-97.431183
20,Oaxaca,257,San Melchor Betaza,17.252396,-96.154355
20,Oaxaca,258,San Miguel Achiutla,17.306252,-97.489374
20,Oaxaca,259,San Miguel Ahuehuetitlán,17.671281,-98.320847
20,Oaxaca,260,San Miguel Aloápam,17.412913,-96.691465
20,Oaxaca,261,San Miguel Amatitlán,17.891389,-98.025568
20,Oaxaca,262,San Miguel Amatlán,17.275525,-96.47175
20,Oaxaca,263,San Miguel Coatlán,16.196313,-96.694114
20,Oaxaca,264,San Miguel Chicahua,17.636943,-97.194883
20,Oaxaca,265,San Miguel Chimalapa,16.714515,-94.748212
20,Oaxaca,266,San Miguel del Puerto,15.921633,-96.174852
20,Oaxaca,267,San Miguel del Río,17.321658,-96.569221
20,Oaxaca,268,San Miguel Ejutla,16.580445,-96.739378
20,Oaxaca,269,San Miguel el Grande,17.046741,-97.622169
20,Oaxaca,270,San Miguel Huautla,17.745821,-97.137519
20,Oaxaca,271,San Miguel Mixtepec,16.778101,-96.957324
20,Oaxaca,272,San Miguel Panixtlahuaca,16.260031,-97.379643
20,Oaxaca,273,San Miguel Peras,16.937923,-97.009967
20,Oaxaca,274,San Miguel Piedras,16.999683,-97.2327
20,Oaxaca,275,San Miguel Quetzaltepec,16.975487,-95.76168
20,Oaxaca,276,San Miguel Santa Flor,17.921083,-96.799301
20,Oaxaca,277,Villa Sola de Vega,16.514758,-96.978014
20,Oaxaca,278,San Miguel Soyaltepec,18.240372,-96.403581
20,Oaxaca,279,San Miguel Suchixtepec,16.094004,-96.466409
20,Oaxaca,280,Villa Talea de Castro,17.360003,-96.249921
20,Oaxaca,281,San Miguel Tecomatlán,17.394044,-97.267991
20,Oaxaca,282,San Miguel Tenango,16.267321,-95.592522
20,Oaxaca,283,San Miguel Tequixtepec,17.802861,-97.341655
20,Oaxaca,284,San Miguel Tilquiápam,16.781942,-96.581556
20,Oaxaca,285,San Miguel Tlacamama,16.416729,-98.063217
20,Oaxaca,286,San Miguel Tlacotepec,17.453624,-98.007239
20,Oaxaca,287,San Miguel Tulancingo,17.75124,-97.441511
20,Oaxaca,288,San Miguel Yotao,17.370464,-96.337235
20,Oaxaca,289,San Nicolás,16.415956,-96.740824
20,Oaxaca,290,San Nicolás Hidalgo,17.782919,-98.142583
20,Oaxaca,291,San Pablo Coatlán,16.223978,-96.782999
20,Oaxaca,292,San Pablo Cuatro Venados,16.982708,-96.89111
20,Oaxaca,293,San Pablo Etla,17.145506,-96.76449
20,Oaxaca,294,San Pablo Huitzo,17.277367,-96.884496
20,Oaxaca,295,San Pablo Huixtepec,16.826736,-96.781005
20,Oaxaca,296,San Pablo Macuiltianguis,17.534291,-96.553561
20,Oaxaca,297,San Pablo Tijaltepec,17.017658,-97.499963
20,Oaxaca,298,San Pablo Villa de Mitla,16.92186,-96.362155
20,Oaxaca,299,San Pablo Yaganiza,17.146083,-96.229575
20,Oaxaca,300,San Pedro Amuzgos,16.653904,-98.089927
20,Oaxaca,301,San Pedro Apóstol,16.735146,-96.726033
20,Oaxaca,302,San Pedro Atoyac,16.489084,-97.986977
20,Oaxaca,303,San Pedro Cajonos,17.168671,-96.260639
20,Oaxaca,304,San Pedro Coxcaltepec Cántaros,17.498849,-97.135813
20,Oaxaca,305,San Pedro Comitancillo,16.490304,-95.159878
20,Oaxaca,306,San Pedro el Alto,16.033616,-96.473723
20,Oaxaca,307,San Pedro Huamelula,16.029032,-95.668856
20,Oaxaca,308,San Pedro Huilotepec,16.243657,-95.152934
20,Oaxaca,309,San Pedro Ixcatlán,18.14566,-96.510622
20,Oaxaca,310,San Pedro Ixtlahuaca,17.063276,-96.820094
20,Oaxaca,311,San Pedro Jaltepetongo,17.68785,-97.03494
20,Oaxaca,312,San Pedro Jicayán,16.452186,-98.015199
20,Oaxaca,313,San Pedro Jocotipac,17.76856,-97.080196
20,Oaxaca,314,San Pedro Juchatengo,16.340952,-97.087321
20,Oaxaca,315,San Pedro Mártir,16.744489,-96.712218
20,Oaxaca,316,San Pedro Mártir Quiechapa,16.415227,-96.247539
20,Oaxaca,317,San Pedro Mártir Yucuxaco,17.432628,-97.610076
20,Oaxaca,318,San Pedro Mixtepec,15.982644,-97.083832
20,Oaxaca,320,San Pedro Molinos,17.104639,-97.541124
20,Oaxaca,321,San Pedro Nopala,17.806294,-97.541307
20,Oaxaca,322,San Pedro Ocopetatillo,18.184936,-96.913153
20,Oaxaca,323,San Pedro Ocotepec,16.955419,-95.846751
20,Oaxaca,324,San Pedro Pochutla,15.746341,-96.46523
20,Oaxaca,325,San Pedro Quiatoni,16.7832,-96.031551
20,Oaxaca,326,San Pedro Sochiápam,17.825141,-96.6644
20,Oaxaca,327,San Pedro Tapanatepec,16.367249,-94.193848
20,Oaxaca,328,San Pedro Taviche,16.637849,-96.537598
20,Oaxaca,329,San Pedro Teozacoalco,17.017126,-97.286098
20,Oaxaca,330,San Pedro Teutila,17.977028,-96.705671
20,Oaxaca,331,San Pedro Tidaá,17.340764,-97.377273
20,Oaxaca,332,San Pedro Topiltepec,17.437201,-97.343712
20,Oaxaca,333,San Pedro Totolápam,16.666444,-96.301907
20,Oaxaca,334,Villa de Tututepec,16.129895,-97.608541
20,Oaxaca,335,San Pedro Yaneri,17.419356,-96.354571
20,Oaxaca,336,San Pedro Yólox,17.588436,-96.551576
20,Oaxaca,337,San Pedro y San Pablo Ayutla,17.027151,-96.077082
20,Oaxaca,338,Villa de Etla,17.207528,-96.800579
20,Oaxaca,339,San Pedro y San Pablo Teposcolula,17.51207,-97.488189
20,Oaxaca,340,San Pedro y San Pablo Tequixtepec,18.060656,-97.717846
20,Oaxaca,341,San Pedro Yucunama,17.561004,-97.482591
20,Oaxaca,342,San Raymundo Jalpan,16.970396,-96.755498
20,Oaxaca,343,San Sebastián Abasolo,16.994675,-96.588859
20,Oaxaca,344,San Sebastián Coatlán,16.201259,-96.827539
20,Oaxaca,345,San Sebastián Ixcapa,16.543667,-98.144487
20,Oaxaca,346,San Sebastián Nicananduta,17.517897,-97.683268
20,Oaxaca,347,San Sebastián Río Hondo,16.182831,-96.464061
20,Oaxaca,348,San Sebastián Tecomaxtlahuaca,17.345856,-98.031174
20,Oaxaca,349,San Sebastián Teitipac,16.951425,-96.614019
20,Oaxaca,350,San Sebastián Tutla,17.058476,-96.67212
20,Oaxaca,351,San Simón Almolongas,16.407408,-96.719672
20,Oaxaca,352,San Simón Zahuatlán,17.828853,-98.004528
20,Oaxaca,353,Santa Ana,16.340638,-96.71761
20,Oaxaca,354,Santa Ana Ateixtlahuaca,18.210578,-96.906383
20,Oaxaca,355,Santa Ana Cuauhtémoc,17.983841,-96.794698
20,Oaxaca,356,Santa Ana del Valle,16.994827,-96.471675
20,Oaxaca,357,Santa Ana Tavela,16.65465,-95.911568
20,Oaxaca,358,Santa Ana Tlapacoyan,16.744003,-96.837084
20,Oaxaca,359,Santa Ana Yareni,17.397788,-96.610779
20,Oaxaca,360,Santa Ana Zegache,16.837875,-96.725939
20,Oaxaca,361,Santa Catalina Quierí,16.322201,-96.265858
20,Oaxaca,362,Santa Catarina Cuixtla,16.304396,-96.644744
20,Oaxaca,363,Santa Catarina Ixtepeji,17.265549,-96.561699
20,Oaxaca,364,Santa Catarina Juquila,16.237009,-97.292473
20,Oaxaca,365,Santa Catarina Lachatao,17.268448,-96.472934
20,Oaxaca,366,Santa Catarina Loxicha,16.069504,-96.754866
20,Oaxaca,367,Santa Catarina Mechoacán,16.334434,-97.836026
20,Oaxaca,368,Santa Catarina Minas,16.77919,-96.615456
20,Oaxaca,369,Santa Catarina Quiané,16.880306,-96.740748
20,Oaxaca,370,Santa Catarina Tayata,17.347805,-97.558379
20,Oaxaca,371,Santa Catarina Ticuá,17.071236,-97.534859
20,Oaxaca,372,Santa Catarina Yosonotú,17.02055,-97.662128
20,Oaxaca,373,Santa Catarina Zapoquila,18.064558,-97.601655
20,Oaxaca,374,Santa Cruz Acatepec,18.163762,-96.875319
20,Oaxaca,375,Santa Cruz Amilpas,17.0587,-96.684017
20,Oaxaca,376,Santa Cruz de Bravo,17.581374,-98.223989
20,Oaxaca,377,Santa Cruz Itundujia,16.87493,-97.660551
20,Oaxaca,378,Santa Cruz Mixtepec,16.792443,-96.882407
20,Oaxaca,379,Santa Cruz Nundaco,17.174139,-97.723187
20,Oaxaca,380,Santa Cruz Papalutla,16.959489,-96.584911
20,Oaxaca,381,Santa Cruz Tacache de Mina,17.827661,-98.150788
20,Oaxaca,382,Santa Cruz Tacahua,16.918901,-97.492166
20,Oaxaca,383,Santa Cruz Tayata,17.357769,-97.568595
20,Oaxaca,384,Santa Cruz Xitla,16.322437,-96.673129
20,Oaxaca,385,Santa Cruz Xoxocotlán,17.027281,-96.734358
20,Oaxaca,386,Santa Cruz Zenzontepec,16.535131,-97.495079
20,Oaxaca,387,Santa Gertrudis,16.786595,-96.797211
20,Oaxaca,388,Santa Inés del Monte,16.925767,-96.861687
20,Oaxaca,389,Santa Inés Yatzeche,16.808673,-96.756324
20,Oaxaca,390,Santa Lucía del Camino,17.064118,-96.694677
20,Oaxaca,391,Santa Lucía Miahuatlán,16.186473,-96.618211
20,Oaxaca,392,Santa Lucía Monteverde,16.971291,-97.666303
20,Oaxaca,393,Santa Lucía Ocotlán,16.74219,-96.680396
20,Oaxaca,394,Santa María Alotepec,17.092096,-95.854572
20,Oaxaca,395,Santa María Apazco,17.634583,-97.100387
20,Oaxaca,396,Santa María la Asunción,18.108224,-96.819365
20,Oaxaca,397,Heroica Ciudad de Tlaxiaco,17.26747,-97.680492
20,Oaxaca,398,Ayoquezco de Aldama,16.685666,-96.843114
20,Oaxaca,399,Santa María Atzompa,17.102866,-96.779261
20,Oaxaca,400,Santa María Camotlán,17.899561,-97.69338
20,Oaxaca,401,Santa María Colotepec,15.897792,-96.938589
20,Oaxaca,402,Santa María Cortijo,16.450803,-98.285716
20,Oaxaca,403,Santa María Coyotepec,16.967161,-96.706736
20,Oaxaca,404,Santa María Chachoápam,17.525156,-97.283505
20,Oaxaca,405,Villa de Chilapa de Díaz,17.588329,-97.631912
20,Oaxaca,406,Santa María Chilchotla,18.23424,-96.830541
20,Oaxaca,407,Santa María Chimalapa,16.90992,-94.683022
20,Oaxaca,408,Santa María del Rosario,17.351761,-97.59382
20,Oaxaca,409,Santa María del Tule,17.046702,-96.636592
